year,reef,in/out,position,core,top/bot,total mass,sample mass,hydro 40sec,temp 40sec,hydro 2hr,temp 2hr,cor. 40sec,temp.cor. 40sec,cor. 2hr,temp.cor. 2hr,sand,silt,clay,grain,percent
1,1,OUT,0,3,Bot,119.30,50.20,26.0,21.0,14.5,21.8,23.000,23.360,10.500,11.147,53.4667,24.3272,22.2061,silt,24.3272
1,1,OUT,0,4,Bot,103.00,50.05,28.5,21.0,15.5,21.9,25.500,25.860,11.500,12.183,48.3323,27.3252,24.3425,silt,27.3252
1,1,OUT,0,5,Bot,124.50,50.10,29.0,21.0,15.0,21.8,26.000,26.360,11.000,11.647,47.3858,29.3657,23.2484,silt,29.3657
1,1,OUT,12,1,Top,43.30,43.38,23.0,21.0,11.0,21.9,20.000,20.360,7.000,7.683,53.0666,29.2215,17.7119,silt,29.2215
1,1,OUT,12,2,Top,39.60,39.68,18.5,21.0,10.0,21.8,15.500,15.860,6.000,6.647,60.0310,23.2163,16.7527,silt,23.2163
1,1,OUT,12,3,Top,41.80,41.76,21.5,21.1,11.0,21.9,18.500,18.896,7.000,7.683,54.7517,26.8492,18.3990,silt,26.8492
1,1,OUT,12,4,Top,41.20,41.29,20.0,21.0,10.0,21.8,17.000,17.360,6.000,6.647,57.9566,25.9439,16.0994,silt,25.9439
1,1,OUT,12,5,Top,41.60,41.72,22.0,21.1,11.0,21.9,19.000,19.396,7.000,7.683,53.5099,28.0734,18.4167,silt,28.0734
1,1,OUT,12,1,Bot,123.50,50.02,22.0,21.1,12.0,21.9,19.000,19.396,8.000,8.683,61.2242,21.4159,17.3599,silt,21.4159
1,1,OUT,12,2,Bot,133.80,50.20,23.5,21.1,12.0,21.8,20.500,20.896,8.000,8.647,58.3752,24.3988,17.2260,silt,24.3988
1,1,OUT,12,3,Bot,139.10,50.02,26.0,21.0,14.5,21.8,23.000,23.360,10.500,11.147,53.2993,24.4147,22.2860,silt,24.4147
1,1,OUT,12,4,Bot,138.10,50.21,24.5,21.2,13.0,21.8,21.500,21.932,9.000,9.647,56.3202,24.4656,19.2142,silt,24.4656
1,1,OUT,12,5,Bot,124.70,50.10,29.0,21.2,15.5,22.0,26.000,26.432,11.500,12.219,47.2422,28.3677,24.3900,silt,28.3677
1,1,OUT,19,1,Top,37.50,37.51,25.5,19.3,13.5,20.6,23.000,22.748,11.500,11.716,39.3543,29.4119,31.2339,silt,29.4119
1,1,OUT,19,2,Top,44.60,44.57,26.0,19.4,13.5,20.6,23.500,23.284,11.500,11.716,47.7582,25.9555,26.2863,silt,25.9555
1,1,OUT,19,3,Top,42.00,41.99,23.0,19.5,13.0,20.6,20.500,20.320,11.000,11.216,51.6072,21.6821,26.7107,silt,21.6821
1,1,OUT,19,4,Top,49.00,49.03,26.5,18.9,15.0,20.4,24.000,23.604,13.000,13.144,51.8574,21.3348,26.8078,silt,21.3348
1,1,OUT,19,5,Top,45.90,45.86,24.5,18.8,14.0,20.4,22.000,21.568,12.000,12.144,52.9691,20.5505,26.4803,silt,20.5505
1,1,OUT,19,1,Bot,133.10,50.59,30.5,18.8,17.0,20.5,28.000,27.568,15.000,15.180,45.5063,24.4881,30.0056,silt,24.4881
1,1,OUT,19,2,Bot,103.10,50.35,33.5,18.8,19.5,20.5,31.000,30.568,17.500,17.680,39.2883,25.5978,35.1139,silt,25.5978
1,1,OUT,19,3,Bot,114.40,50.18,32.0,18.8,17.0,20.4,29.500,29.068,15.000,15.144,42.0718,27.7491,30.1791,silt,27.7491
1,1,OUT,19,4,Bot,126.30,50.33,28.5,18.7,16.0,20.3,26.000,25.532,14.000,14.108,49.2700,22.6991,28.0308,silt,22.6991
1,1,OUT,19,5,Bot,129.40,50.70,31.0,18.6,18.0,20.3,28.500,27.996,16.000,16.108,44.7802,23.4487,31.7710,silt,23.4487
1,1,OUT,27,1,Top,46.60,46.58,22.5,18.8,15.0,20.4,20.000,19.568,13.000,13.144,57.9898,13.7924,28.2179,silt,13.7924
1,1,OUT,27,2,Top,39.30,39.33,22.5,18.8,14.0,20.4,20.000,19.568,12.000,12.144,50.2457,18.8774,30.8769,silt,18.8774
1,1,OUT,27,3,Top,35.80,35.82,22.0,18.8,13.0,20.5,19.500,19.068,11.000,11.180,46.7662,22.0226,31.2112,silt,22.0226
1,1,OUT,27,4,Top,37.60,37.60,24.0,18.8,13.5,20.4,21.500,21.068,11.500,11.644,43.9671,25.0651,30.9678,silt,25.0651
1,1,OUT,27,5,Top,45.60,45.57,24.0,18.9,14.0,20.5,21.500,21.104,12.000,12.180,53.6881,19.5841,26.7278,silt,19.5841
1,1,OUT,27,1,Bot,112.30,50.25,34.0,19.0,19.0,20.4,31.500,31.140,17.000,17.144,38.0293,27.8536,34.1172,silt,27.8536
1,1,OUT,27,2,Bot,122.50,50.12,34.5,19.0,19.0,20.5,32.000,31.640,17.000,17.180,36.8709,28.8517,34.2774,silt,28.8517
1,1,OUT,27,3,Bot,109.50,50.04,31.5,19.1,18.5,20.6,29.000,28.676,16.500,16.716,42.6933,23.9018,33.4049,silt,23.9018
1,1,OUT,27,4,Bot,125.80,50.05,32.0,19.1,17.0,20.5,29.500,29.176,15.000,15.180,41.7058,27.9649,30.3294,silt,27.9649
1,1,OUT,27,5,Bot,124.70,50.10,26.0,19.3,16.0,20.6,23.500,23.248,14.000,14.216,53.5964,18.0287,28.3749,silt,18.0287
1,2,IN,0,1,Top,30.17,30.17,17.5,22.1,10.5,22.1,16.000,16.755,8.500,9.255,44.4635,24.8591,30.6774,silt,24.8591
1,2,IN,0,2,Top,35.32,35.32,19.5,22.2,12.0,22.1,18.000,18.791,10.000,10.755,46.7969,22.7519,30.4512,silt,22.7519
1,2,IN,0,3,Top,40.44,40.44,17.0,22.1,11.0,22.1,15.500,16.255,9.000,9.755,59.8037,16.0732,24.1231,silt,16.0732
1,2,IN,0,4,Top,35.85,35.85,21.5,22.1,13.0,22.1,20.000,20.755,11.000,11.755,42.1050,25.1046,32.7904,silt,25.1046
1,2,IN,0,5,Top,47.02,47.02,21.0,22.1,12.0,22.1,19.500,20.255,10.000,10.755,56.9218,20.2042,22.8740,silt,20.2042
1,2,IN,0,1,Bot,129.80,50.27,30.5,22.1,17.0,22.1,29.000,29.755,15.000,15.755,40.8089,27.8496,31.3415,silt,27.8496
1,2,IN,0,2,Bot,134.20,50.03,24.0,21.9,14.0,22.1,22.500,23.183,12.000,12.755,53.6609,20.8436,25.4954,silt,20.8436
1,2,IN,0,3,Bot,132.40,50.17,29.5,22.0,17.0,22.1,28.000,28.719,15.000,15.755,42.7558,25.8402,31.4040,silt,25.8402
1,2,IN,0,4,Bot,126.20,50.06,29.5,22.0,17.0,22.0,28.000,28.719,15.000,15.719,42.6300,25.9688,31.4011,silt,25.9688
1,2,IN,0,5,Bot,120.70,50.13,28.0,22.0,15.0,22.0,26.500,27.219,13.000,13.719,45.7024,26.9300,27.3676,silt,26.9300
1,2,IN,12,1,Top,41.63,41.63,26.0,22.0,14.5,22.0,24.500,25.219,12.500,13.219,39.4201,28.8254,31.7545,silt,28.8254
1,2,IN,12,2,Top,33.55,33.55,23.5,22.0,14.5,22.0,22.000,22.719,12.500,13.219,32.2820,28.3159,39.4021,silt,28.3159
1,2,IN,12,3,Top,35.41,35.41,23.0,22.1,15.0,22.1,21.500,22.255,13.000,13.755,37.1495,24.0045,38.8460,silt,24.0045
1,2,IN,12,4,Top,31.66,31.66,19.5,22.2,12.0,22.1,18.000,18.791,10.000,10.755,40.6464,25.3821,33.9715,silt,25.3821
1,2,IN,12,5,Top,31.14,31.14,20.0,22.2,13.0,22.1,18.500,19.291,11.000,11.755,38.0496,24.2003,37.7501,silt,24.2003
1,2,IN,12,1,Bot,107.30,50.28,31.0,22.1,17.0,22.1,29.500,30.255,15.000,15.755,39.8262,28.8385,31.3353,silt,28.8385
1,2,IN,12,2,Bot,132.90,50.27,28.0,22.2,17.0,22.1,26.500,27.291,15.000,15.755,45.7105,22.9480,31.3415,silt,22.9480
1,2,IN,12,3,Bot,135.20,50.29,25.0,22.2,15.5,22.1,23.500,24.291,13.500,14.255,51.6975,19.9562,28.3463,silt,19.9562
1,2,IN,12,4,Bot,125.90,50.65,29.5,22.0,17.0,22.0,28.000,28.719,15.000,15.719,43.2983,25.6663,31.0353,silt,25.6663
1,2,IN,12,5,Bot,139.50,50.05,28.0,21.9,18.0,22.0,26.500,27.183,16.000,16.719,45.6875,20.9072,33.4054,silt,20.9072
1,2,IN,19,1,Top,34.48,34.48,21.0,20.8,11.5,21.6,19.000,19.288,9.500,10.076,44.0610,26.7176,29.2213,silt,26.7176
1,2,IN,19,2,Top,28.29,28.29,19.0,20.8,12.0,21.5,17.000,17.288,10.000,10.540,38.8909,23.8537,37.2554,silt,23.8537
1,2,IN,19,3,Top,39.35,39.35,21.5,20.8,12.5,21.6,19.500,19.788,10.500,11.076,49.7134,22.1404,28.1462,silt,22.1404
1,2,IN,19,4,Top,40.54,40.54,23.5,20.5,12.5,21.5,21.500,21.680,10.500,11.040,46.5223,26.2464,27.2313,silt,26.2464
1,2,IN,19,5,Top,39.81,39.81,23.5,20.5,13.0,21.5,21.500,21.680,11.000,11.540,45.5417,25.4717,28.9866,silt,25.4717
1,2,IN,19,1,Bot,120.80,50.78,33.0,20.6,18.0,21.5,31.000,31.216,16.000,16.540,38.5273,28.9017,32.5710,silt,28.9017
1,2,IN,19,2,Bot,137.30,50.15,29.0,20.5,15.0,21.5,27.000,27.180,13.000,13.540,45.8029,27.1990,26.9981,silt,27.1990
1,2,IN,19,3,Bot,121.30,50.36,31.5,20.5,16.5,21.5,29.500,29.680,14.500,15.040,41.0646,29.0713,29.8641,silt,29.0713
1,2,IN,19,4,Bot,118.70,50.06,34.0,20.5,19.0,21.5,32.000,32.180,17.000,17.540,35.7174,29.2455,35.0371,silt,29.2455
1,2,IN,19,5,Bot,119.80,50.88,34.0,20.5,17.0,21.5,32.000,32.180,15.000,15.540,36.7534,32.7050,30.5416,silt,32.7050
1,2,IN,27,1,Top,41.49,41.49,23.5,20.5,12.5,21.5,21.500,21.680,10.500,11.040,47.7468,25.6455,26.6077,silt,25.6455
1,2,IN,27,2,Top,40.41,40.41,20.0,20.6,11.0,21.4,18.000,18.216,9.000,9.504,54.9225,21.5596,23.5179,silt,21.5596
1,2,IN,27,3,Top,39.26,39.26,23.0,20.6,12.5,21.5,21.000,21.216,10.500,11.040,45.9607,25.9202,28.1191,silt,25.9202
1,2,IN,27,4,Top,38.86,38.86,24.5,20.6,13.5,21.5,22.500,22.716,11.500,12.040,41.5445,27.4737,30.9819,silt,27.4737
1,2,IN,27,5,Top,40.07,40.07,24.5,20.6,13.0,21.5,22.500,22.716,11.000,11.540,43.3097,27.8919,28.7985,silt,27.8919
1,2,IN,27,1,Bot,105.0,50.18,34.5,20.6,18.0,21.5,32.500,32.716,16.000,16.540,34.8031,32.2365,32.9604,silt,32.2365
1,2,IN,27,2,Bot,113.8,50.20,33.5,20.6,19.5,21.5,31.500,31.716,17.500,18.040,36.8211,27.2436,35.9354,silt,27.2436
1,2,IN,27,3,Bot,117.8,50.36,28.0,20.6,17.0,21.5,26.000,26.216,15.000,15.540,47.9432,21.1999,30.8569,silt,21.1999
1,2,IN,27,4,Bot,109.1,50.18,31.0,20.6,17.0,21.4,29.000,29.216,15.000,15.504,41.7780,27.3261,30.8959,silt,27.3261
1,2,IN,27,5,Bot,127.3,50.45,31.5,20.6,18.0,21.5,29.500,29.716,16.000,16.540,41.0985,26.1175,32.7840,silt,26.1175
1,2,OUT,0,1,Top,25.77,25.77,19.5,19.1,11.0,20.9,17.500,17.176,9.500,9.824,33.3478,28.5314,38.1208,silt,28.5314
1,2,OUT,0,2,Top,35.84,35.84,23.0,19.2,13.0,20.8,21.000,20.712,11.500,11.788,42.2092,24.9009,32.8900,silt,24.9009
1,2,OUT,0,3,Top,32.72,32.72,21.5,19.2,13.0,20.9,19.500,19.212,11.500,11.824,41.2829,22.5810,36.1361,silt,22.5810
1,2,OUT,0,4,Top,42.25,42.25,20.5,18.8,11.5,20.8,18.500,18.068,10.000,10.288,57.2347,18.4156,24.3497,silt,18.4156
1,2,OUT,0,5,Top,34.13,34.13,23.0,18.8,13.5,20.7,21.000,20.568,12.000,12.252,39.7352,24.3673,35.8974,silt,24.3673
1,2,OUT,0,1,Bot,106.70,50.34,35.5,18.8,19.0,20.8,33.500,33.068,17.500,17.788,34.3100,30.3548,35.3352,silt,30.3548
1,2,OUT,0,2,Bot,132.60,50.19,29.0,18.8,14.0,20.7,27.000,26.568,12.500,12.752,47.0644,27.5285,25.4070,silt,27.5285
1,2,OUT,0,3,Bot,131.90,50.37,28.5,18.8,16.0,20.7,26.500,26.068,14.500,14.752,48.2463,22.4669,29.2869,silt,22.4669
1,2,OUT,0,4,Bot,127.40,50.24,30.0,18.8,17.0,20.6,28.000,27.568,15.500,15.716,45.1267,23.5918,31.2815,silt,23.5918
1,2,OUT,0,5,Bot,126.60,50.18,31.0,18.8,16.0,20.7,29.000,28.568,14.500,14.752,43.0682,27.5340,29.3977,silt,27.5340
1,2,OUT,12,1,Top,41.61,41.61,27.5,18.8,15.0,20.6,25.500,25.068,13.500,13.716,39.7540,27.2832,32.9628,silt,27.2832
1,2,OUT,12,2,Top,27.58,27.58,19.5,18.7,12.5,20.7,17.500,17.032,11.000,11.252,38.2437,20.9594,40.7969,silt,20.9594
1,2,OUT,12,3,Top,40.17,40.17,24.5,18.8,13.0,20.8,22.500,22.068,11.500,11.788,45.0626,25.5927,29.3447,silt,25.5927
1,2,OUT,12,4,Top,35.89,35.89,23.0,18.8,13.5,20.7,21.000,20.568,12.000,12.252,42.6906,23.1724,34.1371,silt,23.1724
1,2,OUT,12,5,Top,43.09,43.09,26.0,18.9,16.5,20.8,24.000,23.604,15.000,15.288,45.2209,19.3005,35.4787,silt,19.3005
1,2,OUT,12,1,Bot,109.80,50.22,31.5,19.0,17.5,20.7,29.500,29.140,16.000,16.252,41.9747,25.6641,32.3612,silt,25.6641
1,2,OUT,12,2,Bot,127.90,50.54,32.0,19.0,16.5,20.8,30.000,29.640,15.000,15.288,41.3528,28.3984,30.2488,silt,28.3984
1,2,OUT,12,3,Bot,114.30,50.15,32.0,19.1,18.5,20.8,30.000,29.676,17.000,17.288,40.8250,24.7029,34.4721,silt,24.7029
1,2,OUT,12,4,Bot,132.20,50.57,27.5,19.1,16.0,20.7,25.500,25.176,14.500,14.752,50.2150,20.6140,29.1710,silt,20.6140
1,2,OUT,12,5,Bot,128.60,50.62,28.5,19.2,17.0,20.9,26.500,26.212,15.500,15.824,48.2176,20.5225,31.2598,silt,20.5225
1,2,OUT,19,1,Top,28.59,28.59,20.5,20.5,11.0,21.5,18.500,18.680,9.000,9.540,34.6630,31.9703,33.3667,silt,31.9703
1,2,OUT,19,2,Top,49.70,49.70,26.0,20.7,13.5,21.6,24.000,24.252,11.500,12.076,51.2036,24.4995,24.2968,silt,24.4995
1,2,OUT,19,3,Top,36.47,36.47,24.0,20.7,14.5,21.6,22.000,22.252,12.500,13.076,38.9860,25.1611,35.8528,silt,25.1611
1,2,OUT,19,4,Top,37.35,37.35,26.5,20.2,14.0,21.5,24.500,24.572,12.000,12.540,34.2117,32.2152,33.5731,silt,32.2152
1,2,OUT,19,5,Top,34.04,34.04,21.5,20.2,12.5,21.5,19.500,19.572,10.500,11.040,42.5031,25.0658,32.4311,silt,25.0658
1,2,OUT,19,1,Bot,106.60,50.40,36.5,20.3,18.5,21.5,34.500,34.608,16.500,17.040,31.3335,34.8579,33.8086,silt,34.8579
1,2,OUT,19,2,Bot,121.80,50.27,30.0,20.1,16.0,21.4,28.000,28.036,14.000,14.504,44.2292,26.9194,28.8514,silt,26.9194
1,2,OUT,19,3,Bot,129.10,50.25,31.0,20.1,16.0,21.3,29.000,29.036,14.000,14.468,42.2170,28.9918,28.7913,silt,28.9918
1,2,OUT,19,4,Bot,93.70,50.29,43.0,20.1,22.5,21.3,41.000,41.036,20.500,20.968,18.4013,39.9053,41.6934,silt,39.9053
1,2,OUT,19,5,Bot,128.10,50.36,29.9,20.1,15.0,21.3,27.900,27.936,13.000,13.468,44.5275,28.7299,26.7427,silt,28.7299
1,2,OUT,27,1,Top,26.95,26.95,20.0,20.1,11.5,21.3,18.000,18.036,9.500,9.968,33.0762,29.9383,36.9856,silt,29.9383
1,2,OUT,27,2,Top,39.74,39.74,18.5,20.3,12.0,21.3,16.500,16.608,10.000,10.468,58.2086,15.4512,26.3402,silt,15.4512
1,2,OUT,27,3,Top,31.11,31.11,20.5,20.3,13.0,21.3,18.500,18.608,11.000,11.468,40.1867,22.9518,36.8615,silt,22.9518
1,2,OUT,27,4,Top,38.90,38.90,22.5,20.5,13.0,21.4,20.500,20.680,11.000,11.504,46.8384,23.5894,29.5722,silt,23.5894
1,2,OUT,27,5,Top,30.37,30.37,20.0,20.4,12.5,21.4,18.000,18.144,10.500,11.004,40.2572,23.5110,36.2317,silt,23.5110
1,2,OUT,27,1,Bot,114.40,50.06,36.5,20.5,21.0,21.5,34.500,34.680,19.000,19.540,30.7234,30.2443,39.0323,silt,30.2443
1,2,OUT,27,2,Bot,98.50,50.56,22.5,20.5,14.0,21.5,20.500,20.680,12.000,12.540,59.0984,16.1003,24.8013,silt,16.1003
1,2,OUT,27,3,Bot,117.80,50.26,33.0,20.6,19.0,21.5,31.000,31.216,17.000,17.540,37.8913,27.2110,34.8976,silt,27.2110
1,2,OUT,27,4,Bot,116.80,50.27,32.5,20.6,18.0,21.5,30.500,30.716,16.000,16.540,38.8983,28.2003,32.9014,silt,28.2003
1,2,OUT,27,5,Bot,125.70,50.26,35.0,20.6,20.0,21.6,33.000,33.216,18.000,18.576,33.9120,29.1291,36.9589,silt,29.1291
1,3,IN,0,1,Top,48.45,48.45,30.5,11.6,16.0,13.8,26.500,23.479,12.000,9.770,51.5407,28.2944,20.1648,silt,28.2944
1,3,IN,0,2,Top,40.80,40.80,26.5,11.7,15.5,13.8,22.500,19.514,11.500,9.270,52.1704,25.1094,22.7202,silt,25.1094
1,3,IN,0,3,Top,47.19,47.19,27.5,11.8,16.0,13.9,23.500,20.550,12.000,9.806,56.4517,22.7689,20.7795,silt,22.7689
1,3,IN,0,4,Top,50.44,50.44,25.0,11.2,14.0,13.6,21.000,17.835,10.000,7.698,64.6419,20.0966,15.2615,silt,20.0966
1,3,IN,0,5,Top,37.10,37.10,25.0,11.1,14.0,13.8,21.000,17.799,10.000,7.770,52.0251,27.0318,20.9430,silt,27.0318
1,3,IN,0,1,Bot,128.60,50.25,34.0,11.3,20.0,13.8,30.000,26.871,16.000,13.770,46.5261,26.0711,27.4027,silt,26.0711
1,3,IN,0,2,Bot,118.50,50.65,36.5,11.3,19.5,13.7,32.500,29.371,15.500,13.234,42.0126,31.8593,26.1281,silt,31.8593
1,3,IN,0,3,Bot,118.00,50.06,32.5,11.1,19.0,13.8,28.500,25.299,15.000,12.770,49.4633,25.0276,25.5091,silt,25.0276
1,3,IN,0,4,Bot,142.10,50.04,21.0,11.1,13.0,13.7,17.000,13.799,9.000,6.734,72.4247,14.1183,13.4570,silt,14.1183
1,3,IN,0,5,Bot,124.00,50.12,31.5,11.1,17.0,13.6,27.500,24.299,13.000,10.698,51.5190,27.1364,21.3446,silt,27.1364
1,3,IN,12,1,Top,40.31,40.31,28.5,11.1,16.0,13.6,24.500,21.299,12.000,9.698,47.1628,28.7788,24.0583,silt,28.7788
1,3,IN,12,2,Top,29.80,29.80,23.0,11.1,14.5,13.6,19.000,15.799,10.500,8.198,46.9843,25.5059,27.5098,silt,25.5059
1,3,IN,12,3,Top,30.12,30.12,21.0,11.2,13.5,13.8,17.000,13.835,9.500,7.270,54.0683,21.7954,24.1363,silt,21.7954
1,3,IN,12,4,Top,31.60,31.60,23.0,11.3,14.5,13.7,19.000,15.871,10.500,8.234,49.7766,24.1668,26.0566,silt,24.1668
1,3,IN,12,5,Top,31.90,31.90,20.0,11.3,13.5,13.6,16.000,12.871,9.500,7.198,59.6533,17.7827,22.5640,silt,17.7827
1,3,IN,12,1,Bot,108.30,50.64,37.0,11.4,21.0,13.8,33.000,29.907,17.000,14.770,40.9428,29.8908,29.1664,silt,29.8908
1,3,IN,12,2,Bot,120.20,50.61,35.5,11.5,19.0,13.8,31.500,28.443,15.000,12.770,43.8005,30.9676,25.2319,silt,30.9676
1,3,IN,12,3,Bot,122.40,50.34,31.5,11.5,20.0,13.9,27.500,24.443,16.000,13.806,51.4451,21.1298,27.4252,silt,21.1298
1,3,IN,12,4,Bot,122.30,50.12,35.5,11.6,21.0,13.8,31.500,28.479,17.000,14.770,43.1793,27.3517,29.4690,silt,27.3517
1,3,IN,12,5,Bot,116.60,50.58,32.0,11.7,20.0,13.9,28.000,25.014,16.000,13.806,50.5447,22.1603,27.2950,silt,22.1603
1,3,IN,19,1,Top,29.29,29.29,22.5,11.0,13.5,12.8,18.500,15.263,9.500,6.910,47.8911,28.5167,23.5922,silt,28.5167
1,3,IN,19,2,Top,35.15,35.15,25.0,11.1,15.5,12.8,21.000,17.799,11.500,8.910,49.3637,25.2874,25.3490,silt,25.2874
1,3,IN,19,3,Top,34.51,34.51,24.5,11.1,14.0,12.8,20.500,17.299,10.000,7.410,49.8735,28.6540,21.4725,silt,28.6540
1,3,IN,19,4,Top,35.18,35.18,23.0,10.7,14.0,12.6,19.000,15.655,10.000,7.338,55.5009,23.6401,20.8591,silt,23.6401
1,3,IN,19,5,Top,33.22,33.22,24.0,10.7,14.0,12.6,20.000,16.655,10.000,7.338,49.8652,28.0451,22.0898,silt,28.0451
1,3,IN,19,1,Bot,113.80,50.23,33.5,10.8,19.5,12.7,29.500,26.191,15.500,12.874,47.8583,26.5112,25.6305,silt,26.5112
1,3,IN,19,2,Bot,118.70,50.55,37.5,10.8,19.5,12.6,33.500,30.191,15.500,12.838,40.2755,34.3275,25.3971,silt,34.3275
1,3,IN,19,3,Bot,124.10,50.37,35.5,10.6,20.0,12.6,31.500,28.119,16.000,13.338,44.1755,29.3441,26.4805,silt,29.3441
1,3,IN,19,4,Bot,128.30,50.06,35.0,10.6,21.0,12.6,31.000,27.619,17.000,14.338,44.8286,26.5294,28.6421,silt,26.5294
1,3,IN,19,5,Bot,124.10,50.46,36.0,10.6,18.5,12.6,32.000,28.619,14.500,11.838,43.2841,33.2553,23.4606,silt,33.2553
1,3,IN,27,1,Top,34.30,34.30,24.0,10.5,14.0,12.5,20.000,16.583,10.000,7.302,51.6535,27.0571,21.2894,silt,27.0571
1,3,IN,27,2,Top,27.78,27.78,22.5,10.5,15.0,12.6,18.500,15.083,11.000,8.338,45.7061,24.2787,30.0152,silt,24.2787
1,3,IN,27,3,Top,30.93,30.93,23.0,10.6,13.5,12.6,19.000,15.619,9.500,6.838,49.5027,28.3886,22.1087,silt,28.3886
1,3,IN,27,4,Top,32.97,32.97,24.0,10.7,14.0,12.8,20.000,16.655,10.000,7.410,49.4850,28.0395,22.4755,silt,28.0395
1,3,IN,27,5,Top,33.09,33.09,24.5,10.7,15.0,12.8,20.500,17.155,11.000,8.410,48.1572,26.4268,25.4160,silt,26.4268
1,3,IN,27,1,Bot,121.60,50.33,46.0,10.7,23.0,12.8,42.000,38.655,19.000,16.410,23.1973,44.1976,32.6051,silt,44.1976
1,3,IN,27,2,Bot,117.60,50.48,36.5,10.8,19.0,12.8,32.500,29.191,15.000,12.410,42.1736,33.2421,24.5843,silt,33.2421
1,3,IN,27,3,Bot,127.30,50.17,37.5,10.8,21.0,12.8,33.500,30.191,17.000,14.410,39.8231,31.4543,28.7227,silt,31.4543
1,3,IN,27,4,Bot,113.10,50.16,37.0,11.0,19.5,12.9,33.000,29.763,15.500,12.946,40.6645,33.5259,25.8097,silt,33.5259
1,3,IN,27,5,Bot,109.60,50.12,42.0,11.0,24.5,12.9,38.000,34.763,20.500,17.946,30.6411,33.5526,35.8063,silt,33.5526
1,3,OUT,0,1,Top,41.97,41.97,28.0,12.5,14.5,14.6,24.000,21.302,10.500,8.558,49.2441,30.3660,20.3898,silt,30.3660
1,3,OUT,0,2,Top,36.15,36.15,25.5,12.5,14.5,14.8,21.500,18.802,10.500,8.630,47.9882,28.1402,23.8715,silt,28.1402
1,3,OUT,0,3,Top,43.80,43.80,28.0,12.6,16.5,14.9,24.000,21.338,12.500,10.666,51.2826,24.3669,24.3505,silt,24.3669
1,3,OUT,0,4,Top,38.05,38.05,24.5,12.2,14.0,14.6,20.500,17.694,10.000,8.058,53.4971,25.3265,21.1764,silt,25.3265
1,3,OUT,0,5,Top,41.78,41.78,27.0,12.1,15.0,14.8,23.000,20.158,11.000,9.130,51.7511,26.3973,21.8515,silt,26.3973
1,3,OUT,0,1,Bot,122.80,50.06,32.0,12.3,18.5,14.6,28.000,25.230,14.500,12.558,49.5999,25.3150,25.0851,silt,25.3150
1,3,OUT,0,2,Bot,111.10,50.20,36.0,12.1,18.0,14.6,32.000,29.158,14.000,12.058,41.9156,34.0652,24.0192,silt,34.0652
1,3,OUT,0,3,Bot,113.80,50.80,34.0,12.0,18.0,14.6,30.000,27.122,14.000,12.058,46.6094,29.6551,23.7355,silt,29.6551
1,3,OUT,0,4,Bot,121.40,50.12,34.5,12.0,19.5,14.6,30.500,27.622,15.500,13.558,44.8875,28.0622,27.0503,silt,28.0622
1,3,OUT,0,5,Bot,119.00,50.48,30.5,12.0,17.0,14.6,26.500,23.622,13.000,11.058,53.2044,24.8906,21.9050,silt,24.8906
1,3,OUT,12,1,Top,30.78,30.78,23.5,11.9,13.5,14.5,19.500,16.586,9.500,7.522,46.1130,29.4502,24.4368,silt,29.4502
1,3,OUT,12,2,Top,50.29,50.29,32.5,11.9,17.5,14.5,28.500,25.586,13.500,11.522,49.1222,27.9673,22.9104,silt,27.9673
1,3,OUT,12,3,Top,49.73,49.73,31.0,12.0,16.5,14.5,27.000,24.122,12.500,10.522,51.4933,27.3492,21.1576,silt,27.3492
1,3,OUT,12,4,Top,29.93,29.93,23.5,12.0,14.0,14.6,19.500,16.622,10.000,8.058,44.4624,28.6160,26.9216,silt,28.6160
1,3,OUT,12,5,Top,39.25,39.25,26.0,12.0,15.0,14.6,22.000,19.122,11.000,9.058,51.2805,25.6428,23.0767,silt,25.6428
1,3,OUT,12,1,Bot,125.80,50.11,35.0,12.0,20.0,14.6,31.000,28.122,16.000,14.058,43.8787,28.0678,28.0535,silt,28.0678
1,3,OUT,12,2,Bot,96.80,50.20,33.5,12.1,20.0,14.6,29.500,26.658,16.000,14.058,46.8957,25.1011,28.0032,silt,25.1011
1,3,OUT,12,3,Bot,101.80,50.06,35.0,12.1,19.5,14.7,31.000,28.158,15.500,13.594,43.7508,29.0946,27.1546,silt,29.0946
1,3,OUT,12,4,Bot,133.20,50.21,36.0,12.2,21.0,14.7,32.000,29.194,17.000,15.094,41.8555,28.0835,30.0609,silt,28.0835
1,3,OUT,12,5,Bot,109.30,50.30,34.5,12.2,18.0,14.7,30.500,27.694,14.000,12.094,44.9417,31.0154,24.0429,silt,31.0154
1,3,OUT,19,1,Top,32.63,32.63,23.5,12.0,13.0,14.8,19.500,16.622,9.000,7.130,49.0579,29.0924,21.8497,silt,29.0924
1,3,OUT,19,2,Top,33.17,33.17,25.0,12.1,14.5,14.6,21.000,18.158,10.500,8.558,45.2566,28.9441,25.7993,silt,28.9441
1,3,OUT,19,3,Top,33.39,33.39,25.0,12.1,15.0,14.7,21.000,18.158,11.000,9.094,45.6173,27.1482,27.2345,silt,27.1482
1,3,OUT,19,4,Top,35.05,35.05,24.5,11.6,14.0,14.4,20.500,17.479,10.000,7.986,50.1326,27.0837,22.7837,silt,27.0837
